,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance
0,-0.3006805562010742,-0.29839524982751664,-1.14643353550718,-1.0993424238039942,-1.1407630201004126
1,-0.3006805562010742,0.36191648335671756,1.1948713470275492,1.5551980332291953,0.6174235503347197
2,-0.3006805562010742,-0.241797101268868,2.918531383249436,2.8265831994924597,2.86220563254891
3,0.03797985506156248,0.21098808720032117,2.0136098642329454,1.8625658756225119,2.2179328294964993
4,-0.3006805562010742,-0.29839524982751664,-0.5431525228295198,-0.6662331913406843,-0.5032720360275006
5,0.5083415373707801,0.6071751271108617,-0.29896735103141914,-0.19121016218737671,-0.29134019291815483
6,-0.3006805562010742,-0.29839524982751664,0.1319476580240525,0.08821514907927477,0.26815987289051796
7,-0.3006805562010742,-0.29839524982751664,-0.8591568628035322,-0.8059458469740101,-0.8372766207678295
8,0.8658164159257855,0.8335677213454563,2.8754398823438887,2.8964395273091226,2.745219255152551
9,-0.3006805562010742,-0.29839524982751664,-0.6867908591813435,-0.5684343323973563,-0.7253766076060949
10,-0.3006805562010742,-0.29839524982751664,-0.701154692816526,-0.8478596436640078,-0.7236811528612201
11,-0.3006805562010742,-0.29839524982751664,-0.5431525228295198,-0.44269294232736306,-0.4727538506197548
12,-0.3006805562010742,-0.29839524982751664,-0.3851503528425134,-0.4287216767640305,-0.2998174666425286
14,-0.07490694869264976,-0.18519895271021936,-0.7298823600868908,-0.7919745814106774,-0.6677311462803529
15,-0.3006805562010742,-0.29839524982751664,-0.27023968376105434,-0.3309228178207025,-0.13874926587942585
16,-0.3006805562010742,-0.29839524982751664,1.410328851555285,1.4573991742858672,1.8551055140932993
17,0.30138239715472437,0.07892574056347433,-0.3564226855721487,-0.28900902113070476,-0.3523765637336464
18,-0.3006805562010742,-0.29839524982751664,-0.09787368013886569,-0.06546877211738354,-0.059062892870311856
19,0.30138239715472437,0.38078253287626707,-0.8304291955331674,-0.8618309092273403,-0.7745447952074631
20,-0.3006805562010742,-0.29839524982751664,1.74069702516448,1.5551980332291953,1.5770509359338374
21,-0.3006805562010742,-0.29839524982751664,-0.7155185264517083,-0.5963768635240214,-0.7847175236767117
22,-0.3006805562010742,-0.29839524982751664,-0.8447930291683499,-0.8199171125373426,-0.9559584529090631
23,3.8573167154124097,3.380484406484645,0.18940299256478207,0.17204274245927023,0.26476896340076844
24,-0.3006805562010742,-0.29839524982751664,-0.1984205155851424,0.0742438835159422,-0.21334927465391557
25,0.9410742850952604,0.7769695727868077,-0.6580631919109788,-0.6802044569040169,-0.8711857156653248
26,-0.3006805562010742,-0.29839524982751664,1.5539671879071089,1.429456643159202,1.3379918169064953
27,-0.3006805562010742,0.09779179008302387,-0.054782179233318525,0.3396979292192611,0.010450751669553551
28,0.24493899527761825,0.6637732756695104,0.3043136616462412,0.9264910828792293,0.551300815284604
29,-0.3006805562010742,-0.29839524982751664,-0.9884313655201737,-1.071399892677329,-0.9729130003578107
30,-0.15016481786212457,-0.29839524982751664,-0.7729738609924379,-0.6243193946506865,-0.6473856893418557
31,-0.3006805562010742,-0.29839524982751664,-0.1984205155851424,-0.13532509993404643,-0.2506492790411604
32,-0.3006805562010742,-0.1663329031906698,-0.9022483637090793,-0.7919745814106774,-0.9339175412256912
33,-0.3006805562010742,-0.29839524982751664,-0.4138780201128782,-0.3868078800740328,-0.5015765812826258
34,-0.3006805562010742,-0.29839524982751664,0.8357755061479895,0.9963474106958922,0.6937190138540843
35,-0.3006805562010742,-0.29839524982751664,-0.5000610219239725,-0.28900902113070476,-0.5236174929659978
36,1.1480334253113162,1.4750134050101409,2.114156699679222,2.2956751080858218,1.7160782250135682
37,-0.3006805562010742,-0.29839524982751664,0.39049666345733547,0.2698416014025983,0.40040534299074976
38,-0.24423715432396811,-0.29839524982751664,-0.27023968376105434,-0.41475041120069794,-0.3879811133760165
39,-0.3006805562010742,-0.29839524982751664,-0.3995141864776958,-0.512549270144026,-0.4473220294466333
40,-0.3006805562010742,-0.29839524982751664,-0.8017015282628027,-0.5963768635240214,-0.7948902521459603
41,-0.3006805562010742,-0.29839524982751664,1.3959650179201026,1.2897439875258763,1.3566418191001177
42,-0.3006805562010742,-0.29839524982751664,-0.47133335465360776,-0.4985780045806934,-0.4117174798042632
44,0.1132377242310373,0.07892574056347433,0.39049666345733547,0.2698416014025983,0.12913258381078718
45,-0.3006805562010742,-0.29839524982751664,0.706501003431348,0.7029508338659081,0.7411917467105777
46,-0.3006805562010742,-0.09086870511247161,0.9506861752294486,1.0522324729492225,0.6632008284463384
47,-0.3006805562010742,-0.12860080415157069,-0.8447930291683499,-0.6382906602140191,-0.9559584529090631
48,0.056794322353931184,0.07892574056347433,-0.4138780201128782,-0.3868078800740328,-0.3422038352643978
49,-0.3006805562010742,-0.29839524982751664,2.4157972060180524,2.44935902928248,3.0351420165261365
51,1.166847892603685,1.5127455040492401,0.6346818352554361,0.7308933649925733,0.49874171819348617
52,-0.3006805562010742,-0.29839524982751664,-1.1320697018719976,-1.0294860959873313,-1.0559902828566743
54,0.26375346256998694,-0.015404507034273412,-0.7873376946276203,-0.7640320502840123,-0.7813266141869621
55,-0.09372141598501846,-0.22293105174931843,0.3474051625517883,0.2418990702759331,0.5445189963051048
56,-0.11253588327738717,0.5883090775913121,2.257795036031046,2.183904983579161,1.5448372957812169
57,-0.3006805562010742,-0.29839524982751664,-0.701154692816526,-0.7221182535940146,-0.7847175236767117
58,-0.3006805562010742,-0.29839524982751664,-0.959703698249809,-0.7780033158473448,-0.9373084507154407
59,-0.07490694869264976,-0.18519895271021936,-1.1751612027775447,-1.29494014169065,-1.1255039273965397
60,-0.2066082197392307,-0.29839524982751664,0.519771166173977,0.38161172590925885,0.7411917467105777
61,-0.3006805562010742,-0.29839524982751664,-0.5000610219239725,-0.4566642078906957,-0.3455947447541473
62,-0.3006805562010742,-0.29839524982751664,0.5054073325387946,0.4654393192892543,0.5445189963051048
63,-0.3006805562010742,-0.29839524982751664,0.5341349998091593,0.3676404603459263,0.4326189831433703
64,-0.3006805562010742,-0.1663329031906698,0.3043136616462412,0.4933818504159195,0.3325871531957591
65,-0.3006805562010742,-0.29839524982751664,-0.8017015282628027,-0.8758021747906729,-0.7847175236767117
66,-0.3006805562010742,-0.29839524982751664,0.43358816436288267,0.39558299147259146,0.3580189743688806
67,-0.3006805562010742,-0.29839524982751664,0.893230840688719,0.7308933649925733,0.6326826430385927
68,-0.3006805562010742,-0.29839524982751664,2.846712215073524,2.6309854816058036,2.745219255152551
69,-0.037278014107912344,0.07892574056347433,0.9075946743239014,0.9264910828792293,1.0022917774212916
70,0.8093730140486795,0.5694430280717626,-0.6006078573702492,-0.610348129087354,-0.5592220426083678
71,-0.2818660889087055,-0.29839524982751664,0.43358816436288267,0.409554257035924,0.5055235371729853
72,0.26375346256998694,0.21098808720032117,-1.14643353550718,-1.2111125483106546,-1.0949857419887938
73,-0.3006805562010742,-0.29839524982751664,-1.2469803709534566,-0.973601033734001,-1.2255357573441508
75,1.09159002343421,0.9090319194236545,-0.7442461937220731,-0.8478596436640078,-0.7202902433714706
76,0.07560878964629988,-0.10973475463202115,-1.0171590327905384,-1.1272849549306592,-0.9474811791846892
77,0.8470019486334168,0.5883090775913121,-0.5862440237350669,-0.7640320502840123,-0.43206293674276036
78,-0.2818660889087055,-0.2606631507884175,0.20376682619996445,0.21395653914926796,0.2868098750841404
79,-0.3006805562010742,-0.29839524982751664,0.519771166173977,0.45146805372592175,0.2478144159520208
80,-0.3006805562010742,-0.29839524982751664,1.295418182473826,1.4434279087225346,1.5736600264440879
81,-0.3006805562010742,-0.2795292003079671,-0.9022483637090793,-0.903744705917338,-0.8711857156653248
82,0.16968112610814343,-0.1663329031906698,-0.9740675318849913,-1.001543564860666,-0.8949220820935715
83,-0.3006805562010742,-0.29839524982751664,0.07449232348332296,0.21395653914926796,0.1172644005966638
84,-0.3006805562010742,-0.29839524982751664,-1.0602505336960857,-1.0294860959873313,-1.0559902828566743
85,-0.3006805562010742,-0.29839524982751664,1.367237350649738,1.3456290497792065,1.609264576086458
86,-0.3006805562010742,-0.29839524982751664,0.43358816436288267,0.43749678816258913,0.6106417313552207
87,-0.3006805562010742,0.21098808720032117,-0.3707865192073311,0.04630135238927705,-0.6100856849546108
88,1.4302504346968468,1.5127455040492401,0.8357755061479895,0.8845772861892316,0.6767644664053366
89,-0.3006805562010742,0.06005969104392478,0.519771166173977,0.9963474106958922,0.4529644400818675
90,-0.3006805562010742,0.11665783960257342,0.10321999075368773,0.409554257035924,-0.05736743812543709
91,0.056794322353931184,0.28645228527851935,0.17503915892959968,0.19998527358593537,0.19355986411602827
92,-0.2066082197392307,-0.29839524982751664,0.1606753252944173,0.11615768020593993,0.11895985534153858
93,-0.3006805562010742,-0.29839524982751664,-0.887884530073897,-0.9177159714806706,-0.8745766251550743
94,-0.3006805562010742,-0.29839524982751664,1.812516193340392,1.7228532199891862,2.0822964499065177
95,-0.3006805562010742,-0.29839524982751664,-0.3564226855721487,-0.47063547345402823,-0.20995836516416602
96,3.330511631226086,3.0597615646523026,-0.6724270255461612,-0.7360895191573471,-0.6643402367906033
97,-0.3006805562010742,-0.29839524982751664,0.06012848984814058,-0.06546877211738354,0.18508259039165445
98,-0.3006805562010742,-0.29839524982751664,-0.9740675318849913,-1.0294860959873313,-1.0119084594899304
99,-0.3006805562010742,-0.29839524982751664,-0.4138780201128782,-0.512549270144026,-0.39815384184526503
100,-0.3006805562010742,-0.09086870511247161,0.7352286707017128,0.8845772861892316,0.6513326452322151
101,-0.187793752446862,-0.29839524982751664,1.2092351806627315,1.2059163941458808,1.020941779614914
102,-0.187793752446862,-0.09086870511247161,1.295418182473826,1.4713704398491998,1.419373644660484
103,-0.037278014107912344,-0.29839524982751664,1.999246030597763,1.9044796723125095,2.1874146440887534
104,-0.2254226870315994,-0.29839524982751664,-0.1984205155851424,-0.3029802866940373,-0.3015129213874034
105,-0.11253588327738717,-0.07200265559292206,0.6634095025258009,0.6330945060492452,0.6733735569155871
106,-0.13135035056975586,-0.29839524982751664,0.77832017160726,0.7308933649925733,1.1040190621137775
107,-0.3006805562010742,-0.29839524982751664,-0.514424855559155,-0.610348129087354,-0.41341293454913797
108,-0.3006805562010742,-0.29839524982751664,-1.0171590327905384,-0.8478596436640078,-0.9050948105628202
109,-0.3006805562010742,-0.29839524982751664,-0.01169067832777136,0.17204274245927023,0.08674621518891802
110,-0.3006805562010742,-0.29839524982751664,0.44795199799806507,0.3396979292192611,0.4478780758472432
111,-0.3006805562010742,-0.29839524982751664,-1.2469803709534566,-1.3647964695073131,-1.1797584792325322
112,0.0003509204768250685,0.003461542485276136,0.6203180016202537,0.6051519749225801,0.5055235371729853
113,-0.3006805562010742,-0.29839524982751664,-0.3276950183017839,-0.14929636549737899,-0.40832657031451364
114,-0.3006805562010742,-0.29839524982751664,-0.44260568738324296,-0.3169515522573699,-0.3455947447541473
