,C1,C2,C3
DepDelayMinutes,27.70408855129488,0.8322574770546468,21.498713082310502
DepDelay,28.011580274151548,0.8889032032606081,21.046759303449743
CRSDepTime,21.47756207308211,1.8385626084097921,26.86231313272233
DepTime,22.710218231018366,1.873257065523251,25.256822296388126
AirTime,0.04175748332789293,47.32928618262655,2.623029029388109
Distance,0.05479338712519909,47.237733463125146,2.7123631557411523
