,C1,C2,C3
2022-05-27,-0.7045295238454008,-1.5426284849038845,1.5308790419893734
2022-03-12,1.1698900444651226,0.4603439150488553,-1.0063906207555386
2022-06-08,-0.5027097723294238,0.6791536871498071,0.8538326483348306
2022-03-28,0.7001910922640519,0.5548809022296344,-0.5593903179721457
2022-04-03,0.7369468992197501,-0.9750653140084393,-0.21610822858902767
2022-06-17,-1.10121669340403,0.7868415519609687,0.4043254393447476
2022-03-18,0.3260958304256505,0.20109639254414421,0.013216253159607618
2022-06-26,-1.1788812226613483,0.6824895175111161,0.5257946464548867
2022-04-29,0.5906383286204473,-1.1934001812869433,-0.011365368744450521
2022-01-15,0.08489719526074867,0.3047938243475841,0.3011291315971654
2022-03-05,0.28008658373568973,-1.7487204638751852,0.49262889150866984
2022-06-16,0.23825684916931925,0.30132968240597835,0.21103624462106227
2022-04-17,-1.977550085792649,0.20907334510801467,-0.06333344620080536
2022-06-09,1.287673333168802,-0.5615156813979979,-1.0431796343229232
2022-01-24,0.34018719509707057,-0.6436676800757284,0.2074491266745617
2022-06-29,-0.6290745700012277,0.6608440306547079,0.6216382034717164
2022-07-20,-0.707101168896439,0.9078285886151369,0.852781655269026
2022-06-06,-0.7607549101439721,1.1234425957262946,1.2732207890351483
2022-02-22,0.051215797144002685,0.947767704631575,-0.19254134669175252
2022-02-28,0.6384423085104428,0.20871414981145278,-0.3749785909936771
2022-05-05,-0.5344087633340541,0.45054958428147845,0.5758052742735229
2022-01-24,-0.2498715354401158,-1.5134210172187605,1.3817933103126971
2022-04-21,-0.5244887216251916,0.6469140507339153,0.9959876854240325
2022-06-04,0.7671077975196015,-1.7796080991306036,-0.14237218597609283
2022-07-05,1.1676985288966915,0.6974104268188166,-1.1154290233987045
2022-07-22,-0.1497539304452847,0.21357428166641237,0.4387981731993796
2022-03-15,0.8522883475204623,0.8666879836472456,-0.6996659686373722
2022-04-22,0.7284294559754486,0.4711406202129891,-0.42475339041560733
2022-07-03,0.415874512439104,-0.6832076494711766,0.10351190084245247
2022-06-07,-0.5279975949421418,1.2663436156210215,0.4522176059036389
2022-02-21,0.7775523795300552,-1.6562631563996033,-0.18233258807689326
2022-03-22,-0.2859863801463261,0.6395083446449128,0.6756533002640935
2022-04-15,0.24696571879505216,-1.349617760723434,0.5708324157527814
2022-05-06,0.5074341239678704,0.8254664345067796,-0.32417182870434824
2022-05-05,-0.9596912070059769,0.3440221332464969,1.6363038891816672
2022-05-15,-1.1580998356203616,0.7015528908700662,0.0042146640745405655
2022-01-19,0.6348484322482438,0.9848215721859575,-0.5679757633061198
2022-05-24,-0.8439925356642981,0.00889884570382684,0.9771870139337696
2022-07-13,1.0892254889826452,-1.2806173533754948,-0.6490220314538704
2022-01-18,0.38690006906387875,-0.5102089484334204,0.19464435398867197
2022-01-09,0.14249982619096987,0.9315801099677674,0.1679637992646638
2022-04-23,0.089882343016773,0.8152683546298748,0.230319823253411
2022-03-09,0.5682933420535217,-0.7312835307364062,-0.09732163594379627
2022-02-16,-0.8156606790617633,0.31959365781582943,1.4411437423805205
2022-04-17,0.47415519673291556,0.6542604966997732,-0.29007896577380515
2022-04-13,0.22928371117780683,0.1886063564581676,0.14044303131137734
2022-06-16,-0.2529423007199601,0.13352722888708723,-0.7615768030280201
2022-05-14,0.8556662773272697,0.14400777623848382,-0.5796471121892668
2022-06-02,0.18408098552181373,0.32594754346631405,-0.35305879629386594
2022-07-05,-0.4995061123290942,-0.21384161297899593,0.5811600695230463
2022-02-10,0.39950839581947223,0.19162563142445044,0.05759635283590177
2022-05-18,0.28183263125910396,-2.976761674463353,0.770146979199832
2022-01-11,0.5200376155290041,-1.5956237784191285,0.25825837305410276
2022-05-09,-0.30235711198152987,0.8484728727507256,0.712463308140912
